,iter,id,test_score,val_score,train_score,time_elapsed,n_train,n_test,n_features,batch_size,device,lr,lr_scheduler,max_epochs,method_name,module__activation,module__d,module__d_embedding,module__d_hidden_factor,module__hidden_dropout,module__n_layers,module__normalization,module__residual_dropout,optimizer,optimizer__weight_decay,verbose,data_generation_str,model_params_str,data__method_name,data__keyword,target__method_name,transform__0__method_name,transform__0__type
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,013000000,0.737872340425532,0.7318768619662364,0.7522,1.3857231140136719,10000.0,4700.0,10.0,512.0,cpu,0.00048396745895127317,True,3.0,rtdl_resnet,reglu,64.0,396.0,2.5958944960307084,0.008220357047072469,1.0,batchnorm,0.3852689558769869,adamw,2.7878499023355773e-06,100.0,data__keyword:credit/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:512/device:cpu/lr:0.00048396745895127317/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:396/module__d_hidden_factor:2.5958944960307084/module__hidden_dropout:0.008220357047072469/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.3852689558769869/optimizer:adamw/optimizer__weight_decay:2.7878499023355773e-06/verbose:100/,real_data,credit,no_transform,gaussienize,quantile
14,0.0,014000000,0.8386620096722193,0.8300940438871474,0.8354,1.4052038192749023,10000.0,7444.0,8.0,512.0,cpu,0.00048396745895127317,True,3.0,rtdl_resnet,reglu,64.0,396.0,2.5958944960307084,0.008220357047072469,1.0,batchnorm,0.3852689558769869,adamw,2.7878499023355773e-06,100.0,data__keyword:california/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:512/device:cpu/lr:0.00048396745895127317/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:396/module__d_hidden_factor:2.5958944960307084/module__hidden_dropout:0.008220357047072469/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.3852689558769869/optimizer:adamw/optimizer__weight_decay:2.7878499023355773e-06/verbose:100/,real_data,california,no_transform,gaussienize,quantile
15,0.0,015000000,0.5754189944134078,0.591304347826087,0.5858981533296027,0.28070998191833496,1787.0,537.0,11.0,512.0,cpu,0.00048396745895127317,True,3.0,rtdl_resnet,reglu,64.0,396.0,2.5958944960307084,0.008220357047072469,1.0,batchnorm,0.3852689558769869,adamw,2.7878499023355773e-06,100.0,data__keyword:wine/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:512/device:cpu/lr:0.00048396745895127317/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:396/module__d_hidden_factor:2.5958944960307084/module__hidden_dropout:0.008220357047072469/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.3852689558769869/optimizer:adamw/optimizer__weight_decay:2.7878499023355773e-06/verbose:100/,real_data,wine,no_transform,gaussienize,quantile
16,0.0,00000001,0.7685631145896047,0.7660969328026224,0.7589,2.2463889122009277,10000.0,19932.0,7.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:electricity/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,electricity,no_transform,gaussienize,quantile
17,0.0,01000001,0.73918,0.7416,0.7517,4.004020929336548,10000.0,50000.0,10.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:covertype/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,covertype,no_transform,gaussienize,quantile
18,0.0,02000001,0.60204,0.6067,0.6015,4.092516183853149,10000.0,50000.0,5.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:poker/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,poker,no_transform,gaussienize,quantile
19,0.0,03000001,0.6402266288951841,0.6527012127894156,0.6542440130367011,1.2098093032836914,7057.0,2118.0,26.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:pol/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,pol,no_transform,gaussienize,quantile
20,0.0,04000001,0.8521002470878927,0.857495881383855,0.8431310242559051,1.56508207321167,9441.0,2833.0,16.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:house_16H/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,house_16H,no_transform,gaussienize,quantile
21,0.0,05000001,0.8577981651376146,0.8351177730192719,0.8578903883227761,0.6384148597717285,3631.0,1090.0,20.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:kdd_ipums_la_97-small/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,kdd_ipums_la_97-small,no_transform,gaussienize,quantile
22,0.0,06000001,0.8348754448398576,0.8337489609310058,0.835415999145573,1.6001808643341064,9363.0,2810.0,10.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:MagicTelescope/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,MagicTelescope,no_transform,gaussienize,quantile
23,0.0,07000001,0.7781278127812782,0.7815126050420168,0.7848460291734197,1.2950401306152344,7404.0,2222.0,7.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:bank-marketing/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,bank-marketing,no_transform,gaussienize,quantile
24,0.0,08000001,0.7871064467766117,0.7824561403508772,0.8148648648648649,0.38905787467956543,2220.0,667.0,5.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:phoneme/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,phoneme,no_transform,gaussienize,quantile
25,0.0,09000001,0.9155763169232862,0.918884597068628,0.9247,3.200331926345825,10000.0,44099.0,50.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:MiniBooNE/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,MiniBooNE,no_transform,gaussienize,quantile
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.0,013000001,0.7519148936170212,0.7437934458788481,0.7635,1.791081190109253,10000.0,4700.0,10.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:credit/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,credit,no_transform,gaussienize,quantile
30,0.0,014000001,0.852498656636217,0.8429467084639498,0.8519,1.8773798942565918,10000.0,7444.0,8.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:california/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,california,no_transform,gaussienize,quantile
31,0.0,015000001,0.6964618249534451,0.7130434782608696,0.7347509792949076,0.37700486183166504,1787.0,537.0,11.0,256.0,cpu,0.00044245130149189754,True,3.0,rtdl_resnet,reglu,64.0,310.0,3.6471830132758685,0.20861884334691527,1.0,batchnorm,0.24661589321822813,adamw,9.011388516495443e-06,100.0,data__keyword:wine/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00044245130149189754/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:310/module__d_hidden_factor:3.6471830132758685/module__hidden_dropout:0.20861884334691527/module__n_layers:1/module__normalization:batchnorm/module__residual_dropout:0.24661589321822813/optimizer:adamw/optimizer__weight_decay:9.011388516495443e-06/verbose:100/,real_data,wine,no_transform,gaussienize,quantile
32,0.0,00000002,0.7598836042544652,0.7560290330133458,0.7509,2.5987441539764404,10000.0,19932.0,7.0,256.0,cpu,0.00016379706615134555,True,3.0,rtdl_resnet,reglu,64.0,384.0,4.72640415786549,0.363801545438656,1.0,layernorm,0.09734369990539299,adamw,0.0004764983107319311,100.0,data__keyword:electricity/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00016379706615134555/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:384/module__d_hidden_factor:4.72640415786549/module__hidden_dropout:0.363801545438656/module__n_layers:1/module__normalization:layernorm/module__residual_dropout:0.09734369990539299/optimizer:adamw/optimizer__weight_decay:0.0004764983107319311/verbose:100/,real_data,electricity,no_transform,gaussienize,quantile
33,0.0,01000002,0.70724,0.70714,0.7173,4.434510231018066,10000.0,50000.0,10.0,256.0,cpu,0.00016379706615134555,True,3.0,rtdl_resnet,reglu,64.0,384.0,4.72640415786549,0.363801545438656,1.0,layernorm,0.09734369990539299,adamw,0.0004764983107319311,100.0,data__keyword:covertype/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00016379706615134555/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:384/module__d_hidden_factor:4.72640415786549/module__hidden_dropout:0.363801545438656/module__n_layers:1/module__normalization:layernorm/module__residual_dropout:0.09734369990539299/optimizer:adamw/optimizer__weight_decay:0.0004764983107319311/verbose:100/,real_data,covertype,no_transform,gaussienize,quantile
34,0.0,02000002,0.59592,0.59652,0.5981,4.4489758014678955,10000.0,50000.0,5.0,256.0,cpu,0.00016379706615134555,True,3.0,rtdl_resnet,reglu,64.0,384.0,4.72640415786549,0.363801545438656,1.0,layernorm,0.09734369990539299,adamw,0.0004764983107319311,100.0,data__keyword:poker/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00016379706615134555/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:384/module__d_hidden_factor:4.72640415786549/module__hidden_dropout:0.363801545438656/module__n_layers:1/module__normalization:layernorm/module__residual_dropout:0.09734369990539299/optimizer:adamw/optimizer__weight_decay:0.0004764983107319311/verbose:100/,real_data,poker,no_transform,gaussienize,quantile
35,0.0,03000002,0.6260623229461756,0.6262403528114664,0.6389400595153748,1.3503098487854004,7057.0,2118.0,26.0,256.0,cpu,0.00016379706615134555,True,3.0,rtdl_resnet,reglu,64.0,384.0,4.72640415786549,0.363801545438656,1.0,layernorm,0.09734369990539299,adamw,0.0004764983107319311,100.0,data__keyword:pol/data__method_name:real_data/target__method_name:no_transform/transform__0__method_name:gaussienize/transform__0__type:quantile/,batch_size:256/device:cpu/lr:0.00016379706615134555/lr_scheduler:True/max_epochs:3/method_name:rtdl_resnet/module__activation:reglu/module__d:64/module__d_embedding:384/module__d_hidden_factor:4.72640415786549/module__hidden_dropout:0.363801545438656/module__n_layers:1/module__normalization:layernorm/module__residual_dropout:0.09734369990539299/optimizer:adamw/optimizer__weight_decay:0.0004764983107319311/verbose:100/,real_data,pol,no_transform,gaussienize,quantile
